gene_accession,cipdic20_S3,cipdic20_S2,cipdic20_S1
MEG_2146|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,32.0,0.0
MEG_1580|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,123.0,0.0,0.0
MEG_801|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,35.0,0.0,0.0
MEG_1547|Drugs|betalactams|Class_A_betalactamases|CARB,351.0,0.0,0.0
MEG_685|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEH,268.0,0.0,169.0
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,2658.0,8097.0,1380.0
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,22.0,37.0,47.0
MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,0.0,0.0,117.0
MEG_773|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,201.0,0.0,0.0
MEG_809|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,20.0,0.0,0.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,0.0,23.0,34.0
MEG_979|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0.0,33.0,0.0
MEG_3836|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_regulator|MEPR,0.0,479.0,731.0
MEG_4236|Drugs|betalactams|Class_A_betalactamases|OKP,85.0,0.0,0.0
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,1817.0,2817.0,1957.0
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,2697.0,3818.0,2428.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,2.0,1.0,1.0
MEG_7135|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,280.0
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,30.0,105.0
MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,0.0,2776.0,1253.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,19795.0,8083.0,3980.0
MEG_705|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET1,178.0,0.0,113.0
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,85.0,48.0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,161.0,0.0,105.0
MEG_1992|Drugs|betalactams|Class_C_betalactamases|CMY,0.0,80.0,49.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,5577.0,5638.0,3604.0
MEG_8053|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,31.0,0.0
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,4354.0,6848.0,4439.0
MEG_12|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,233.0,217.0,37.0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,0.0,167.0
