gene_accession,cipmet0_S1,cipmet0none_S3,cipmet0none_S2,cipmet0_S2,cipmet0none_S1,cipmet0_S3
MEG_4071|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,0.0,81.0,331.0,0.0,0.0,0.0
MEG_1771|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0.0,0.0,22.0,0.0,0.0,0.0
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,0.0,180.0,131.0,0.0,182.0,0.0
MEG_2025|Metals|Copper_resistance|Copper_resistance_protein|COPA,218.0,0.0,0.0,0.0,0.0,0.0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,2248.0,4336.0,4160.0,1522.0,3044.0,2893.0
MEG_3447|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KDEA,371.0,1399.0,1792.0,471.0,622.0,2045.0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,8016.0,14241.0,14916.0,5060.0,10158.0,10485.0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,5721.0,9910.0,9544.0,3498.0,7246.0,7002.0
MEG_7473|Drugs|Glycopeptides|VanC-type_regulator|VANRC,0.0,0.0,0.0,25.0,0.0,0.0
MEG_6737|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,25.0
MEG_7198|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,0.0,0.0,83.0,0.0,36.0
MEG_4207|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,239.0,0.0,381.0,107.0,523.0,0.0
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,675.0,1268.0,1275.0,195.0,525.0,745.0
MEG_3238|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6928|Drugs|betalactams|Class_A_betalactamases|TEM,91.0,44.0,0.0,14.0,75.0,121.0
MEG_6678|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,34.0
MEG_3953|Drugs|betalactams|Class_C_betalactamases|MIR,0.0,0.0,10.0,0.0,0.0,0.0
MEG_6516|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITD,0.0,31.0,0.0,0.0,0.0,0.0
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,1808.0,3377.0,3203.0,1125.0,2554.0,2094.0
MEG_6351|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,21.0,13.0,0.0,0.0,23.0
MEG_420|Drugs|betalactams|Class_C_betalactamases|ACT,0.0,0.0,22.0,0.0,0.0,0.0
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,3641.0,6500.0,6697.0,2450.0,4286.0,5828.0
MEG_2616|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,9.0,0.0,0.0,0.0,0.0,29.0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,14377.0,22367.0,23478.0,8716.0,16802.0,15922.0
MEG_7046|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,390.0,0.0,0.0,0.0,0.0,505.0
MEG_3865|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,73.0,19.0,108.0,43.0,0.0,75.0
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,357.0,444.0,449.0,155.0,379.0,454.0
MEG_7051|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,327.0,0.0,0.0,0.0,0.0,440.0
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,0.0,161.0,20.0,121.0,17.0,38.0
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,269.0,770.0,589.0,94.0,343.0,429.0
MEG_2606|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,35.0,0.0,0.0,0.0
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,1812.0,3145.0,3239.0,1262.0,1956.0,2479.0
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,2577.0,6097.0,5402.0,2223.0,4163.0,2671.0
MEG_1358|Drugs|betalactams|Class_A_betalactamases|BLAZ,38.0,0.0,72.0,0.0,0.0,0.0
MEG_2704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EFMA,0.0,68.0,300.0,0.0,0.0,0.0
MEG_6742|Drugs|betalactams|Class_A_betalactamases|TEM,39.0,0.0,0.0,0.0,0.0,28.0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,139.0,202.0,228.0,93.0,161.0,173.0
MEG_6835|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,11.0
MEG_3587|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_700|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,0.0,0.0,60.0,25.0,1046.0,10.0
MEG_377|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,0.0,0.0,0.0,79.0,0.0
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,226.0,541.0,200.0,0.0,154.0,0.0
MEG_2608|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,29.0,0.0,14.0,0.0
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0.0,5.0,0.0,0.0,0.0,0.0
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,501.0,755.0,888.0,329.0,594.0,553.0
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,895.0,363.0,869.0,422.0,708.0
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,638.0,461.0,93.0,55.0,91.0,932.0
MEG_6867|Drugs|betalactams|Class_A_betalactamases|TEM,1416.0,1066.0,487.0,0.0,1393.0,2155.0
MEG_1388|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,30.0,0.0,0.0
MEG_51|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,0.0,0.0,41.0,0.0,0.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,14.0,91.0,0.0,34.0,82.0,20.0
MEG_2804|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,0.0,16.0,0.0,0.0,19.0
MEG_6809|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,29.0
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,6169.0,9919.0,10585.0,3601.0,7779.0,7001.0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,27.0,158.0,79.0,49.0,138.0,40.0
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,81.0,0.0,101.0,31.0,64.0,0.0
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,103.0,542.0,563.0,969.0,228.0,277.0
MEG_2677|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,130.0,217.0,253.0,97.0,159.0,142.0
MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,166.0
MEG_7083|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0.0,0.0,0.0,0.0,42.0,0.0
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,15259.0,72277.0,50871.0,36014.0,37302.0,16844.0
MEG_784|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,21.0,0.0
MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM,2105.0,1421.0,530.0,0.0,1359.0,3025.0
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,386.0,837.0,824.0,367.0,339.0,757.0
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF,0.0,0.0,0.0,0.0,1257.0,0.0
MEG_2393|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,0.0,26.0,0.0,0.0
MEG_688|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,0.0,0.0,0.0,234.0,0.0
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,512.0,4138.0,3110.0,1173.0,1943.0,2128.0
MEG_2620|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,10.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,114.0,188.0,205.0,84.0,120.0,214.0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,24.0,0.0,29.0,21.0,16.0
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,47.0,0.0,0.0,0.0
MEG_2952|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,351.0,1045.0,1322.0,444.0,526.0,1838.0
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6943|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,18.0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,801.0,1293.0,1360.0,451.0,989.0,910.0
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,0.0,79.0,0.0,0.0,15.0
MEG_4280|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0.0,3.0,0.0,0.0,0.0,0.0
MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,65.0,14.0,47.0,0.0,0.0,31.0
MEG_8719|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,0.0,0.0,17.0,0.0,0.0
MEG_2607|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,30.0,0.0,0.0,0.0
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,36.0,0.0,0.0,0.0
MEG_2508|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,0.0,0.0,9.0,0.0
MEG_961|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,10.0,11.0,15.0,6.0
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,0.0,0.0,86.0,0.0,26.0
MEG_2043|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPBM,257.0,95.0,120.0,0.0,0.0,159.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,2000.0,5054.0,5412.0,2018.0,4922.0,2136.0
MEG_3748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,0.0,1422.0,0.0,0.0,0.0,0.0
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,482.0,515.0,519.0,202.0,418.0,738.0
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,6841.0,11993.0,11682.0,4104.0,8377.0,8318.0
MEG_7036|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60,94.0,0.0,0.0,77.0,0.0,0.0
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1136.0,2069.0,2077.0,684.0,1546.0,1365.0
MEG_3167|Metals|Gold_resistance|Gold_resistance_regulator|GOLS,0.0,28.0,0.0,0.0,0.0,0.0
MEG_893|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,13.0,0.0,0.0,12.0,0.0
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,480.0,129.0,465.0,665.0,2769.0,339.0
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,30.0,42.0,0.0,0.0,12.0
MEG_6176|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|SDIA,0.0,351.0,0.0,0.0,0.0,0.0
MEG_4257|Drugs|betalactams|Class_A_betalactamases|OKP,0.0,0.0,11.0,0.0,0.0,0.0
MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0.0,0.0,15.0,0.0,0.0,0.0
MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,1683.0,3164.0,3091.0,1106.0,2275.0,2167.0
MEG_1366|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,50.0,0.0,0.0,0.0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,417.0,1774.0,1327.0,751.0,1242.0,548.0
MEG_5826|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,0.0,0.0,25.0,431.0,0.0,0.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,3330.0,6093.0,6127.0,2308.0,4431.0,4108.0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,0.0,0.0,0.0,27.0
MEG_6630|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,134.0,75.0,28.0,0.0,41.0
MEG_2895|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,952.0,811.0,759.0,347.0,653.0,1025.0
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,0.0,0.0,0.0,50.0,0.0,0.0
MEG_2630|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,126.0,41.0,104.0,0.0,12.0
MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF,0.0,25.0,0.0,0.0,0.0,28.0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,3191.0,4559.0,5244.0,1738.0,3901.0,4006.0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,519.0,433.0,87.0,37.0,76.0,752.0
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1552.0,2820.0,2945.0,1082.0,2222.0,1923.0
MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,0.0,0.0,21.0,30.0,4.0,0.0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,39.0,43.0,0.0,83.0,35.0,94.0
MEG_4338|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,70.0,104.0,0.0,0.0,90.0
MEG_6122|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3974|Drugs|betalactams|Class_C_betalactamases|MIR,0.0,0.0,35.0,0.0,30.0,0.0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,0.0,0.0,84.0,38.0,1838.0,0.0
MEG_6508|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILR,0.0,576.0,499.0,0.0,237.0,0.0
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,140.0,50.0,0.0,0.0,86.0,225.0
MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,20.0,0.0,0.0,32.0
MEG_8231|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSB,0.0,24.0,105.0,53.0,1866.0,34.0
MEG_1302|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,0.0,411.0,1144.0,0.0,0.0
MEG_7201|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,0.0,0.0,96.0,0.0,0.0
MEG_5375|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,389.0,1281.0,1484.0,2703.0,578.0,786.0
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,7.0,22.0,10.0,44.0,23.0,14.0
MEG_3626|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,16.0,0.0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,4.0,3.0,5.0,2.0
MEG_3839|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0.0,5.0,0.0,0.0,0.0,0.0
MEG_4351|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,100.0,0.0,0.0,161.0
MEG_5032|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,0.0,15.0,0.0,0.0
MEG_7085|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0.0,0.0,0.0,0.0,43.0,0.0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,25.0,55.0,0.0,29.0,0.0,31.0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,7775.0,13275.0,13156.0,4875.0,9835.0,9302.0
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,113.0
MEG_3850|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,0.0,0.0,6.0,0.0,0.0,0.0
MEG_3644|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,0.0,21.0,0.0,33.0,45.0
MEG_3951|Drugs|betalactams|Class_C_betalactamases|MIR,0.0,0.0,23.0,0.0,0.0,0.0
MEG_7120|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,68.0
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,646.0,1394.0,1373.0,696.0,1334.0,771.0
MEG_6904|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,15.0,0.0,0.0,0.0,0.0
MEG_173|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,23.0,0.0,0.0,0.0,0.0,0.0
MEG_4340|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,53.0,75.0,0.0,0.0,0.0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,612.0,230.0,92.0,22.0,62.0,915.0
MEG_2955|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,3.0,1.0,1.0,0.0,0.0,1.0
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS,279.0,0.0,469.0,36.0,570.0,0.0
MEG_3619|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,0.0,0.0,32.0,0.0,0.0,0.0
MEG_6947|Drugs|betalactams|Class_A_betalactamases|TEM,19.0,0.0,0.0,0.0,0.0,29.0
MEG_3083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADX,4292.0,7240.0,7282.0,2778.0,5552.0,4852.0
MEG_3722|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0.0,60.0,0.0,0.0,0.0,0.0
MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,70.0,0.0,0.0,43.0,0.0,409.0
MEG_685|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEH,0.0,28.0,113.0,43.0,2375.0,38.0
MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,112.0,8.0,199.0,189.0,216.0,0.0
MEG_3208|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4174|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,885.0,1572.0,1543.0,564.0,1099.0,1157.0
MEG_7061|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.0,31.0,34.0,26.0,41.0,0.0
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,1172.0,2600.0,2457.0,926.0,1705.0,1646.0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1474.0,2615.0,2622.0,922.0,1903.0,1830.0
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,25.0,8.0,0.0,26.0
MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,18.0,0.0
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,0.0,15.0,22.0,0.0
MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA,5375.0,9451.0,9654.0,3421.0,6785.0,6824.0
MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,112.0,350.0,305.0,129.0,62.0,109.0
MEG_7135|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,88.0,0.0,0.0,0.0,97.0,360.0
MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,0.0,52.0,63.0,0.0,65.0
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,7939.0,13840.0,13796.0,4645.0,9965.0,9755.0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,184.0,438.0,416.0,245.0,114.0,447.0
MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,0.0,0.0,27.0,0.0,0.0,116.0
MEG_6428|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,155.0,124.0,0.0,0.0,189.0
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,14.0,167.0,71.0,19.0,93.0,57.0
MEG_1328|Drugs|betalactams|Class_A_betalactamases|BLAZ,17.0,0.0,0.0,0.0,0.0,0.0
MEG_381|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|ABUO,55.0,65.0,146.0,68.0,2276.0,28.0
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,396.0,1329.0,1630.0,520.0,672.0,2190.0
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,22.0,44.0,92.0,33.0,634.0,57.0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,119.0,244.0,242.0,90.0,138.0,169.0
MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,19.0,165.0,37.0,59.0,164.0,31.0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,0.0,2.0,0.0,1.0,0.0,0.0
MEG_1082|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH4,0.0,0.0,0.0,69.0,0.0,0.0
MEG_8710|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,9.0,27.0
MEG_4103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MVRC,1268.0,1740.0,1486.0,323.0,676.0,1182.0
MEG_3514|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNE,102.0,393.0,475.0,101.0,157.0,539.0
MEG_6912|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,24.0,54.0
MEG_1693|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,21.0,30.0,0.0,0.0,13.0
MEG_3643|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,245.0,0.0,0.0,0.0,0.0
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,2397.0,4125.0,4243.0,1418.0,3162.0,2739.0
MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,11.0,118.0,40.0,0.0,58.0,60.0
MEG_4198|Metals|Nickel_resistance|Nickel_resistance_protein|NIRD,0.0,0.0,90.0,0.0,0.0,0.0
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,9.0,0.0,0.0,1.0,1.0,1.0
MEG_4170|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKC,4689.0,8247.0,8510.0,3032.0,6114.0,5918.0
MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_7492|Drugs|Glycopeptides|VanB-type_regulator|VANSB,0.0,0.0,16.0,0.0,0.0,0.0
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_7194|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0.0,0.0,262.0,0.0,181.0,0.0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,31.0,195.0,228.0,357.0,95.0,87.0
MEG_911|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,8.0,0.0
